Time_msec,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Prs,KeySignal,PPS_Year,PPS_Month,PPS_Day,PPS_Hour,PPS_Minute,PPS_Sec,GPS_FixStatus,GPS_Latitude,GPS_Longitude,GPS_Altitude
70.0,-4.7560142265803735,8.78418121877968,-0.19801634472140145,0.2838361954011176,-0.1909997015328915,-0.2703386248443169,-26.856001067161476,15.087600599527311,1.2312000489234887,1014.66146484375,,,,,,,,,,,
75.0,-4.707918339597009,8.694534324510213,-0.20543576887679266,0.3114822181528934,-0.19066377097789888,-0.2957030652839103,-26.91600106954566,15.063600598573638,1.2432000494003257,1014.660791015625,,,,,,,,,,,
80.0,-4.609222649478868,8.609332185775413,-0.1815531974810197,0.30480504798509833,-0.19749116452417753,-0.2996762146389904,-26.976001071929847,15.039600597619962,1.2552000498771627,1014.6601171875,,,,,,,,,,,
85.0,-4.552141883469129,8.549690688661045,-0.24181052810588977,0.27906168202359144,-0.20898506601898895,-0.3055017736542754,-27.036001074314033,15.015600596666289,1.267200050354,1014.659443359375,,,,,,,,,,,
90.0,-4.533654703521228,8.56170908036683,-0.26485913715302695,0.2689184959060175,-0.21981461757275061,-0.31586200665318553,-27.09600107669822,14.991600595712615,1.279200050830837,1014.65876953125,,,,,,,,,,,
95.0,-4.572782958874691,8.533932655571872,-0.30278108930387393,0.28655135346432165,-0.23030124541423838,-0.32283470246727125,-27.156001079082404,14.96760059475894,1.2912000513076742,1014.658095703125,,,,,,,,,,,
100.0,-4.608576379386299,8.477515407051174,-0.3349951677643207,0.31313571133952567,-0.235941356258847,-0.3178058453695994,-27.21600108146659,14.943600593805266,1.3032000517845113,1014.657421875,,,,,,,,,,,
105.0,-4.624601239844931,8.379890070069104,-0.3474589481210348,0.33015109901109746,-0.2516189788444362,-0.3173085541856526,-27.276001083850776,14.919600592851593,1.3152000522613485,1014.656748046875,,,,,,,,,,,
110.0,-4.715744599399303,8.311131802072738,-0.40984785404334645,0.3405605431167442,-0.2723394448422434,-0.33923236124627687,-27.336001086234962,14.895600591897917,1.3272000527381855,1014.65607421875,,,,,,,,,,,
115.0,-4.757616205349884,8.258049388393943,-0.45714325891836394,0.36502545632618927,-0.28885184320173213,-0.3796085202954491,-27.396001088619148,14.871600590944244,1.3392000532150226,1014.655400390625,,,,,,,,,,,
120.0,-4.690083517058084,8.239235522465169,-0.42078980529670545,0.39926291831768457,-0.299832654157276,-0.42420621528585367,-27.444001090526495,14.854800590276671,1.350000053644176,1014.6547265625,,,,,,,,,,,
125.0,-4.6590737126947985,8.24273775850842,-0.39427954231576195,0.42565664790569097,-0.313183886422964,-0.4549781793391957,-27.38400108814231,14.90280059218402,1.350000053644176,1014.654052734375,,,,,,,,,,,
130.0,-4.609837468436663,8.256961787861375,-0.3795583821223657,0.4312511737251026,-0.3229768966651779,-0.4646779474844212,-27.324001085758123,14.950800594091369,1.350000053644176,1014.655,,,,,,,,,,,
135.0,-4.561407793603268,8.250796350887208,-0.3452543250266028,0.421105656555097,-0.3357124720849111,-0.4511697576887984,-27.264001083373937,14.998800595998718,1.350000053644176,1014.655947265625,,,,,,,,,,,
140.0,-4.532196791240171,8.238086034215742,-0.36152775090546174,0.4004141992096795,-0.34931753005907595,-0.4285140001667882,-27.20400108098975,15.046800597906065,1.350000053644176,1014.65689453125,,,,,,,,,,,
145.0,-4.531297897516444,8.199398094749478,-0.4051920715397894,0.3802265081938261,-0.3591449880760178,-0.39479403181357864,-27.144001078605566,15.094800599813414,1.350000053644176,1014.657841796875,,,,,,,,,,,
150.0,-4.549464478799906,8.127555586436943,-0.3897424624822078,0.35522985602572854,-0.364867462772958,-0.3429338134909794,-27.08400107622138,15.142800601720763,1.350000053644176,1014.6587890625,,,,,,,,,,,
155.0,-4.5511486363409865,8.051464131267737,-0.4155476113119174,0.31982893986847316,-0.37479774610240735,-0.2932927570767281,-27.024001073837194,15.190800603628112,1.350000053644176,1014.659736328125,,,,,,,,,,,
160.0,-4.6195264470615305,8.00561852225189,-0.4237411392045737,0.29136782578551107,-0.39043599980261656,-0.2560158617291687,-26.96400107145301,15.23880060553546,1.350000053644176,1014.66068359375,,,,,,,,,,,
165.0,-4.670024794922706,7.982456283298386,-0.5002911722102631,0.27177144506808953,-0.41464579227443865,-0.2387847222053967,-26.904001069068823,15.286800607442808,1.350000053644176,1014.661630859375,,,,,,,,,,,
170.0,-4.756931382253355,7.981728848986967,-0.4749273538205101,0.26511551337793865,-0.447388013638375,-0.23435727663331207,-26.844001066684637,15.334800609350157,1.350000053644176,1014.662578125,,,,,,,,,,,
175.0,-4.757945934988944,7.982743401722557,-0.4597090627866683,0.2648575466388348,-0.4732719707617374,-0.25504449188332134,-26.78400106430045,15.382800611257505,1.350000053644176,1014.663525390625,,,,,,,,,,,
180.0,-4.759113685187607,8.023727274029438,-0.47335784073855425,0.2616112931939532,-0.4929311000153641,-0.29892772980575366,-26.724001061916265,15.430800613164854,1.350000053644176,1014.66447265625,,,,,,,,,,,
185.0,-4.747379368247776,8.111553046138502,-0.44353404852315276,0.2521882841479658,-0.5085164185250665,-0.34776186538508147,-26.714401061534797,15.363600610494565,1.3284000527858693,1014.665419921875,,,,,,,,,,,
190.0,-4.767803329367925,8.202862792341534,-0.40406185979231835,0.24094408549434984,-0.5200286096983977,-0.38154449261933465,-26.73840106248847,15.21960060477252,1.292400051355358,1014.6663671875,,,,,,,,,,,
195.0,-4.844641495350561,8.283357406383235,-0.3794447522159639,0.22751350758593708,-0.52587474243263,-0.38633846951742107,-26.762401063442145,15.075600599050475,1.2564000499248464,1014.667314453125,,,,,,,,,,,
200.0,-4.942611780262719,8.312551161349813,-0.3514583150047392,0.21512155933960544,-0.5277633169296092,-0.3613729644404292,-26.786401064395818,14.93160059332843,1.2204000484943351,1014.66826171875,,,,,,,,,,,
205.0,-5.0612190823695515,8.223024998855964,-0.32335723333438227,0.20880395389895084,-0.5310098283412309,-0.3339704475791195,-26.810401065349495,14.787600587606384,1.1844000470638238,1014.669208984375,,,,,,,,,,,
210.0,-5.106283485779003,8.156500775983307,-0.2717499793331457,0.2091640754667381,-0.5341443821880822,-0.33943108751245604,-26.83440106630317,14.643600581884339,1.1484000456333123,1014.67015625,,,,,,,,,,,
215.0,-5.122840986423832,8.18785451372398,-0.19918105126186658,0.19889493551649354,-0.5319057468261403,-0.3690724977024557,-26.858401067256843,14.499600576162294,1.112400044202801,1014.671103515625,,,,,,,,,,,
220.0,-5.15540204191985,8.274568336034845,-0.15187854451774555,0.16950729845802817,-0.5232603254780863,-0.3982562690133669,-26.882401068210516,14.355600570440247,1.0764000427722897,1014.67205078125,,,,,,,,,,,
225.0,-5.198682861620072,8.39933803145757,-0.10082625086291014,0.13843785054008648,-0.5120015491703551,-0.41125160734638483,-26.90640106916419,14.211600564718202,1.0404000413417784,1014.672998046875,,,,,,,,,,,
230.0,-5.2777205779334615,8.45194563445614,-0.06589012741286325,0.11683262020667806,-0.49737019166187024,-0.4028687201924629,-26.930401070117867,14.067600558996157,1.004400039911267,1014.6739453125,,,,,,,,,,,
235.0,-5.3015179268994475,8.469615084899168,-0.04883346682213249,0.10501516388833007,-0.48296790861770383,-0.3835160554248965,-26.95440107107154,13.923600553274111,0.9684000384807556,1014.674892578125,,,,,,,,,,,
240.0,-5.364207140431568,8.465845006933712,-0.062097729287240507,0.09927179240891937,-0.46534826440343474,-0.3628787162965886,-26.978401072025214,13.779600547552066,0.9324000370502442,1014.67583984375,,,,,,,,,,,
245.0,-5.453832729093497,8.439889704299135,-0.09248155461268126,0.10501980728963292,-0.4436548094452066,-0.3483010158698053,-27.00000107288352,13.652400542497592,0.9024000358581514,1014.676787109375,,,,,,,,,,,
250.0,-5.504527900185458,8.405200117163846,-0.03832067137594253,0.12170938350738633,-0.4260340594879781,-0.3540131124097505,-27.00000107288352,13.676400543451267,0.9264000368118257,1014.677734375,,,,,,,,,,,
255.0,-5.470664158976937,8.424532419540514,-0.06587389456908486,0.13898706172766317,-0.41791359838373443,-0.37326110364529164,-27.00000107288352,13.70040054440494,0.9504000377654999,1014.67712890625,,,,,,,,,,,
260.0,-5.4464102612799445,8.447355797880347,-0.004367649526731021,0.15935611544730097,-0.4037731515797535,-0.3750359148103198,-27.00000107288352,13.724400545358614,0.9744000387191741,1014.6765234375,,,,,,,,,,,
265.0,-5.449868871555564,8.410964805807467,0.006361245652142619,0.16965027817123976,-0.37802549134979896,-0.3476375254168385,-27.00000107288352,13.74840054631229,0.9984000396728484,1014.67591796875,,,,,,,,,,,
270.0,-5.485499963629469,8.355286151678321,-0.07143465811285693,0.1751405842795881,-0.36618817159253886,-0.3158929124029308,-27.00000107288352,13.772400547265963,1.0224000406265226,1014.6753125,,,,,,,,,,,
275.0,-5.458164869274474,8.280009382355773,-0.11288421012537314,0.18238790184797624,-0.3641001888062304,-0.3134631236873192,-27.00000107288352,13.796400548219637,1.0464000415801968,1014.67470703125,,,,,,,,,,,
280.0,-5.4548290198798615,8.299222982062375,-0.11006984083684825,0.1951541598327506,-0.356493265603533,-0.3305864398955537,-27.00000107288352,13.82040054917331,1.070400042533871,1014.6741015625,,,,,,,,,,,
285.0,-5.462355986625198,8.332113767197447,-0.08970573832809568,0.21932190726373513,-0.3439100335219334,-0.3423180425949311,-27.00000107288352,13.844400550126986,1.0944000434875454,1014.67349609375,,,,,,,,,,,
290.0,-5.492459795395623,8.35642245074218,-0.07178467880664016,0.24303768797847045,-0.3372120576226944,-0.3475606513285858,-27.00000107288352,13.86840055108066,1.1184000444412197,1014.672890625,,,,,,,,,,,
295.0,-5.51784897760374,8.391931796487794,-0.10298217542599916,0.24776776610668128,-0.33799111717478725,-0.36083458785591116,-27.00000107288352,13.892400552034333,1.142400045394894,1014.67228515625,,,,,,,,,,,
300.0,-5.551924882527801,8.4172234276003,-0.08215763592793385,0.24704752297110227,-0.3337222835760962,-0.3798023662487478,-27.00000107288352,13.916400552988009,1.1664000463485682,1014.6716796875,,,,,,,,,,,
305.0,-5.576790433330553,8.419040645582761,-0.011574017607602377,0.25851466045775134,-0.32259566218506563,-0.3909145415023874,-27.00000107288352,13.940400553941682,1.1904000473022425,1014.67107421875,,,,,,,,,,,
310.0,-5.516348454107822,8.40600364293044,-0.007160713207787584,0.28053882877548253,-0.3179955992933672,-0.4004056537674966,-26.985601072311315,13.94280055403705,1.200000047683712,1014.67046875,,,,,,,,,,,
315.0,-5.4821458522856,8.403593065630675,-0.022379004241639258,0.29655023860271607,-0.3129281355381436,-0.4060041302055848,-26.96160107135764,13.930800553560212,1.200000047683712,1014.66986328125,,,,,,,,,,,
320.0,-5.557021873277552,8.403593065630675,-0.051266364282063354,0.3033740445209572,-0.3004035575201812,-0.39468601522808916,-26.937601070403968,13.918800553083376,1.200000047683712,1014.6692578125,,,,,,,,,,,
325.0,-5.551059346850526,8.379664839361796,-0.047625134514042884,0.30529151129271725,-0.29377974556020897,-0.3846111242323864,-26.913601069450294,13.906800552606539,1.200000047683712,1014.66865234375,,,,,,,,,,,
330.0,-5.5274202681112925,8.384149162453104,-0.02802397566245494,0.30428389320977794,-0.2932153143350474,-0.38362336958835364,-26.889601068496617,13.894800552129702,1.200000047683712,1014.668046875,,,,,,,,,,,
335.0,-5.531212666236926,8.45704782016342,-0.02040671372364865,0.2956930848641407,-0.28226385235987045,-0.36780459117976466,-26.865601067542944,13.882800551652865,1.200000047683712,1014.66744140625,,,,,,,,,,,
340.0,-5.5570533244123945,8.56592556153597,-0.029633056301102117,0.27509985804822007,-0.2596597748126329,-0.32605422225624486,-26.84160106658927,13.870800551176028,1.200000047683712,1014.6668359375,,,,,,,,,,,
345.0,-5.552475662469418,8.604590166289269,-0.03229321357381682,0.25367407842233586,-0.24805102197626866,-0.2742205661870492,-26.817601065635596,13.85880055069919,1.200000047683712,1014.66623046875,,,,,,,,,,,
350.0,-5.525926846484503,8.607577009542847,-0.010792812001184832,0.22609133695327002,-0.23464345028804223,-0.23084979142279274,-26.793601064681923,13.846800550222353,1.200000047683712,1014.665625,,,,,,,,,,,
355.0,-5.5244151629084755,8.610600376694903,0.030494411573615213,0.20394540833467378,-0.2108909048183097,-0.18205486678780794,-26.769601063728246,13.834800549745516,1.200000047683712,1014.66501953125,,,,,,,,,,,
360.0,-5.54396153591233,8.588048898488232,0.019025907450524307,0.18756710006895416,-0.187781212462408,-0.13353803029754172,-26.745601062774572,13.82280054926868,1.200000047683712,1014.6644140625,,,,,,,,,,,
365.0,-5.575124537738713,8.563950227359756,-0.018838215194424256,0.17636257272271827,-0.17513103951023806,-0.10348232552456209,-26.7216010618209,13.810800548791843,1.200000047683712,1014.66380859375,,,,,,,,,,,
370.0,-5.561070953245318,8.574728835622665,-0.03828516203020809,0.16651598229112735,-0.16868187103264365,-0.08860280401305716,-26.703601061105644,13.798800548315006,1.2096000480651818,1014.663203125,,,,,,,,,,,
375.0,-5.5095580526485035,8.576660544031222,-0.05000121702079598,0.16180860523595883,-0.16169252020336752,-0.0742933889949753,-26.739601062536153,13.786800547838169,1.3056000518798787,1014.66259765625,,,,,,,,,,,
380.0,-5.476270577393818,8.551793856481936,-0.07350840390439609,0.16614063758032085,-0.1539527472354392,-0.05380026259004339,-26.775601063966665,13.77480054736133,1.4016000556945758,1014.663154296875,,,,,,,,,,,
385.0,-5.431456768510082,8.472311766070364,-0.08135596931419217,0.17455706351573694,-0.14756626157003253,-0.031257571810474304,-26.811601065397177,13.762800546884494,1.4976000595092727,1014.6637109375,,,,,,,,,,,
390.0,-5.413560058254281,8.382227599571888,-0.0699848622537032,0.17837264955382048,-0.14315167676374732,-0.010819898938226921,-26.84760106682769,13.750800546407657,1.5936000633239695,1014.664267578125,,,,,,,,,,,
395.0,-5.408487294576331,8.291913129602394,-0.05068908377551459,0.17674694316398717,-0.14009502887210623,0.006901900104728431,-26.8836010682582,13.73880054593082,1.6896000671386666,1014.66482421875,,,,,,,,,,,
400.0,-5.403414530898386,8.239884836215946,-0.047856452537760115,0.16976249370274932,-0.1366344050670279,0.01574113042011978,-26.91960106968871,13.726800545453983,1.7856000709533637,1014.665380859375,,,,,,,,,,,
405.0,-5.407645215805793,8.203533411699778,-0.047856452537760115,0.1607336578341146,-0.13276490398047017,0.016155167036381347,-26.955601071119222,13.714800544977145,1.8816000747680606,1014.6659375,,,,,,,,,,,
410.0,-5.42026117907288,8.186860252043076,-0.03365271423950765,0.15068594056983142,-0.12991213611035818,0.009778230171908986,-26.991601072549734,13.702800544500308,1.9776000785827574,1014.666494140625,,,,,,,,,,,
415.0,-5.5126808459686245,8.138563483618116,-0.03828516203020809,0.14362349792956824,-0.13167447857427825,-0.005559699161171277,-27.027601073980247,13.690800544023471,2.0736000823974545,1014.66705078125,,,,,,,,,,,
420.0,-5.558316442568203,8.08138532054573,-0.0331931218502807,0.1440960929956084,-0.13540777322258976,-0.038478318804742256,-27.06360107541076,13.678800543546634,2.169600086212151,1014.667607421875,,,,,,,,,,,
425.0,-5.578574935621248,8.1310780535529,-0.006806610310268924,0.15271630954950383,-0.13316862192716733,-0.08185594191853406,-27.099601076841267,13.666800543069797,2.2656000900268483,1014.6681640625,,,,,,,,,,,
430.0,-5.615162487003998,8.162726366337575,-0.011802435929922578,0.1618548120720134,-0.12921023590411057,-0.11760366687543343,-27.13560107827178,13.654800542592959,2.3616000938415453,1014.668720703125,,,,,,,,,,,
435.0,-5.629616429088045,8.190090233202506,-0.00941769716325656,0.17294803155559996,-0.12432331399852502,-0.1439196947159653,-27.13560107827178,13.635600541830021,2.349600093364708,1014.66927734375,,,,,,,,,,,
440.0,-5.61588850472238,8.172070926333319,-0.0010309098540234006,0.18956351423341072,-0.12129346385799707,-0.16400481942510706,-27.111601077318106,13.611600540876346,2.2656000900268483,1014.669833984375,,,,,,,,,,,
445.0,-5.560340778399031,8.162860760513839,0.05573518481050373,0.20598344751338582,-0.11640654195241079,-0.18672895448491872,-27.087601076364432,13.587600539922672,2.1816000866889884,1014.670390625,,,,,,,,,,,
450.0,-5.505837371790472,8.147703522590142,0.08154594002950445,0.2243094046593201,-0.11252145457782221,-0.2052504610287072,-27.06360107541076,13.563600538968997,2.0976000833511286,1014.670947265625,,,,,,,,,,,
455.0,-5.497829297754124,8.137770479337478,0.05611209479354293,0.23940996226687095,-0.10907615909403676,-0.2164415847141234,-27.03960107445708,13.539600538015323,2.0136000800132687,1014.67150390625,,,,,,,,,,,
460.0,-5.47186191774325,8.126960337250301,0.054586266175874004,0.25519455425818427,-0.10905155354066286,-0.22062012568841083,-27.015601073503408,13.51560053706165,1.929600076675409,1014.672060546875,,,,,,,,,,,
465.0,-5.4289649134541165,8.114948731437028,0.07794154885124396,0.26863384850436833,-0.11293664091525363,-0.21580676143711755,-26.991601072549734,13.491600536107974,1.845600073337549,1014.6726171875,,,,,,,,,,,
470.0,-5.398912301326252,8.111668705150338,0.08955473474157198,0.2731055840725207,-0.11484266478122689,-0.20344311838204274,-26.96760107159606,13.4676005351543,1.7616000699996892,1014.673173828125,,,,,,,,,,,
475.0,-5.3934222010055635,8.0859074635752,0.10564796929325257,0.2744006131973833,-0.11337669181188204,-0.18497082294500214,-26.943601070642387,13.443600534200625,1.6776000666618294,1014.67373046875,,,,,,,,,,,
480.0,-5.373687477228913,8.050540575086595,0.11796373034750891,0.2748893571891069,-0.11562434436099395,-0.17231320827858576,-26.91960106968871,13.419600533246951,1.5936000633239695,1014.674287109375,,,,,,,,,,,
485.0,-5.314715716880467,8.010959974455188,0.14492340420111602,0.2775281085339285,-0.11992487707884057,-0.16454303352940503,-26.895601068735036,13.395600532293278,1.5096000599861097,1014.67484375,,,,,,,,,,,
490.0,-5.392409697512198,7.983982111916054,0.19315979816947862,0.2814131959085202,-0.11142249286245648,-0.1377152101787206,-26.871601067781363,13.371600531339602,1.4256000566482498,1014.675400390625,,,,,,,,,,,
495.0,-5.502647278448867,7.911247579532799,0.2246949369110512,0.28016737789039997,-0.09949838269237248,-0.08967791783271195,-26.856001067161476,13.350000530481296,1.346400053501125,1014.67595703125,,,,,,,,,,,
500.0,-5.61288774849044,7.825889375956757,0.2160392882640797,0.2698809615516141,-0.09993739756569954,-0.040075712292209416,-26.91600106954566,13.350000530481296,1.3104000520706136,1014.676513671875,,,,,,,,,,,
505.0,-5.702360055814015,7.747111871022126,0.23665702908044017,0.2488434724240253,-0.09900912068899796,-0.003765167677617823,-26.976001071929847,13.350000530481296,1.2744000506401023,1014.675009765625,,,,,,,,,,,
510.0,-5.78577538852077,7.652454920188655,0.29899874866059395,0.2307122876584758,-0.09255935763553731,0.017274652502371698,-27.036001074314033,13.350000530481296,1.2384000492095908,1014.673505859375,,,,,,,,,,,
515.0,-5.90384825098131,7.633466943000378,0.32548248524340795,0.22035205465956326,-0.07682371774513896,0.02633985637642015,-27.09600107669822,13.350000530481296,1.2024000477790795,1014.672001953125,,,,,,,,,,,
520.0,-5.984553469547314,7.658729006206545,0.3767695259645642,0.2105046531941038,-0.05886425384153687,0.035746947939425934,-27.156001079082404,13.350000530481296,1.1664000463485682,1014.670498046875,,,,,,,,,,,
525.0,-6.025223370344175,7.685554285883919,0.3810964121505268,0.20476223504863475,-0.04251736020421198,0.04813493754204348,-27.21600108146659,13.350000530481296,1.1304000449180567,1014.668994140625,,,,,,,,,,,
530.0,-5.997256245409887,7.690248987710131,0.39171860448744134,0.20248971794032428,-0.028272039830711828,0.06304020475757366,-27.276001083850776,13.350000530481296,1.0944000434875454,1014.667490234375,,,,,,,,,,,
535.0,-5.965602437392881,7.6728952787465845,0.39543478469691196,0.2023672081851121,-0.01402671945722163,0.07442713684666699,-27.336001086234962,13.350000530481296,1.058400042057034,1014.665986328125,,,,,,,,,,,
540.0,-5.953455869740522,7.7046059234714654,0.40920096270864015,0.20820623550329864,-0.0021020912754764337,0.08219731159584968,-27.396001088619148,13.350000530481296,1.0224000406265226,1014.664482421875,,,,,,,,,,,
545.0,-5.927983626168487,7.768286532401555,0.37783558503187653,0.21878662345342725,0.004055772213245994,0.08889261217139009,-27.456001091003333,13.350000530481296,0.9864000391960113,1014.662978515625,,,,,,,,,,,
550.0,-5.874484639192987,7.8208882108919795,0.34254549321537825,0.23151792527704784,0.0079412480965742,0.09590584239708841,-27.51600109338752,13.350000530481296,0.9504000377655,1014.661474609375,,,,,,,,,,,
555.0,-5.816410187329591,7.8119474614820446,0.36980831182748347,0.2456178138798245,0.012511017369480458,0.10907771312898921,-27.576001095771705,13.350000530481296,0.9144000363349885,1014.659970703125,,,,,,,,,,,
560.0,-5.783044054246897,7.731969790336386,0.4253848508810386,0.24515160339487305,0.02072150202111036,0.1251554997141599,-27.592801096439278,13.350000530481296,0.900000035762784,1014.658466796875,,,,,,,,,,,
565.0,-5.735583202951364,7.63460506323671,0.4217836277309016,0.23110105540175155,0.027758172273970615,0.13654139577996277,-27.58080109596244,13.350000530481296,0.900000035762784,1014.656962890625,,,,,,,,,,,
570.0,-5.715699435669376,7.625860030527733,0.35289283430464724,0.21697824478347352,0.022088016753671016,0.13113957029433454,-27.5688010954856,13.350000530481296,0.900000035762784,1014.655458984375,,,,,,,,,,,
575.0,-5.68866296514362,7.594455244032378,0.3228491677748052,0.21087036941896486,0.012705271738208648,0.1136193802698807,-27.556801095008765,13.350000530481296,0.900000035762784,1014.653955078125,,,,,,,,,,,
580.0,-5.644849453201357,7.56753497899734,0.36563501898581874,0.2017313488848042,0.012046360919478409,0.09314315676501661,-27.544801094531927,13.350000530481296,0.900000035762784,1014.652451171875,,,,,,,,,,,
585.0,-5.589844847258786,7.6185360531630035,0.39709336105518744,0.1767580072409429,0.013341390044341551,0.07242269076720635,-27.532801094055092,13.350000530481296,0.900000035762784,1014.650947265625,,,,,,,,,,,
590.0,-5.568758097859341,7.777252543874658,0.3184101180282185,0.14836501168994828,0.003859963809562111,0.061281296200175556,-27.520801093578253,13.350000530481296,0.900000035762784,1014.649443359375,,,,,,,,,,,
595.0,-5.529274895152646,7.96897258882516,0.2749952035636094,0.125201861756838,-0.012706825773155031,0.07193731385119817,-27.508801093101415,13.350000530481296,0.900000035762784,1014.647939453125,,,,,,,,,,,
600.0,-5.461296312427902,8.025341161797142,0.259113992788151,0.10885548613115538,-0.025412615523020515,0.10030570384881969,-27.49680109262458,13.350000530481296,0.900000035762784,1014.646435546875,,,,,,,,,,,
605.0,-5.450718581322189,8.092263398677858,0.29552976214110643,0.09661357581382513,-0.03499065093050665,0.12691466727737916,-27.48480109214774,13.350000530481296,0.900000035762784,1014.644931640625,,,,,,,,,,,
610.0,-5.4948746468415495,8.188469419227264,0.32805517376032917,0.07972898608386957,-0.03990191938363591,0.14968749543226323,-27.472801091670906,13.350000530481296,0.900000035762784,1014.643427734375,,,,,,,,,,,
615.0,-5.5479532730853,8.293292834777429,0.31600618009348264,0.0601085178247054,-0.04583988692696045,0.16869722795614114,-27.460801091194067,13.350000530481296,0.900000035762784,1014.641923828125,,,,,,,,,,,
620.0,-5.613998411131464,8.387934628372966,0.27756742471900864,0.05006634397886454,-0.0566642583642191,0.18169621229987049,-27.457201091051015,13.3644005310535,0.9036000359058352,1014.640419921875,,,,,,,,,,,
625.0,-5.641722009776432,8.480519079540985,0.2923790776180263,0.047647488579445195,-0.06377448627136838,0.19450016525739558,-27.52920109391204,13.508400536775547,0.9396000373363464,1014.638916015625,,,,,,,,,,,
630.0,-5.644678178440192,8.549449628145581,0.2943843943869377,0.048209531219635345,-0.06765957364595611,0.20908737331984847,-27.60120109677306,13.652400542497592,0.9756000387668579,1014.64130859375,,,,,,,,,,,
635.0,-5.63432426718714,8.602381251482532,0.30142188576333734,0.04823387776718347,-0.071544661020547,0.22074263544362116,-27.673201099634085,13.796400548219637,1.0116000401973693,1014.643701171875,,,,,,,,,,,
640.0,-5.604580713968189,8.664574430131072,0.30605191670774273,0.04693884864231988,-0.07613838833226311,0.23523245731589476,-27.745201102495106,13.940400553941682,1.0476000416278806,1014.64609375,,,,,,,,,,,
645.0,-5.551425291052305,8.703467902643261,0.3030780666271252,0.04642575810304917,-0.08288238200290414,0.25206783593912346,-27.81720110535613,14.084400559663727,1.0836000430583919,1014.648486328125,,,,,,,,,,,
650.0,-5.504599530693368,8.706423564038378,0.2924781049058146,0.0481362325711688,-0.09321826845426051,0.26633750286016067,-27.88920110821715,14.228400565385773,1.1196000444889034,1014.65087890625,,,,,,,,,,,
655.0,-5.508791012220536,8.62701984696877,0.2462454977909538,0.053511898468474456,-0.10580206646055289,0.26907389940099613,-27.961201111078175,14.372400571107818,1.1556000459194147,1014.653271484375,,,,,,,,,,,
